,MESS_DATUM,GS_10
3349,202112192115,0.0
3350,202112192130,0.0
3351,202112192145,0.0
3352,202112192200,0.0
3353,202112192215,0.0
3354,202112192230,0.0
3355,202112192245,0.0
3356,202112192300,0.0
3357,202112192315,0.0
3358,202112192330,0.0
3359,202112192345,0.0
3360,202112200000,0.0
3361,202112200015,0.0
3362,202112200030,0.0
3363,202112200045,0.0
3364,202112200100,0.0
3365,202112200115,0.0
3366,202112200130,0.0
3367,202112200145,0.0
3368,202112200200,0.0
3369,202112200215,0.0
3370,202112200230,0.0
3371,202112200245,0.0
3372,202112200300,0.0
3373,202112200315,0.0
3374,202112200330,0.0
3375,202112200345,0.0
3376,202112200400,0.0
3377,202112200415,0.0
3378,202112200430,0.0
3379,202112200445,0.0
3380,202112200500,0.0
3381,202112200515,0.0
3382,202112200530,0.0
3383,202112200545,0.0
3384,202112200600,0.0
3385,202112200615,0.0
3386,202112200630,0.0
3387,202112200645,0.0
3388,202112200700,0.0
3389,202112200715,0.05
3390,202112200730,0.25
3391,202112200745,0.95
3392,202112200800,1.8499999999999999
3393,202112200815,3.5
3394,202112200830,5.0
3395,202112200845,6.949999999999999
3396,202112200900,7.35
3397,202112200915,6.25
3398,202112200930,12.549999999999999
3399,202112200945,11.95
3400,202112201000,11.45
3401,202112201015,13.799999999999999
3402,202112201030,15.4
3403,202112201045,16.6
3404,202112201100,17.0
3405,202112201115,17.05
3406,202112201130,16.950000000000003
3407,202112201145,16.55
3408,202112201200,16.15
3409,202112201215,15.200000000000001
3410,202112201230,14.3
3411,202112201245,13.100000000000001
3412,202112201300,12.0
3413,202112201315,10.45
3414,202112201330,7.55
3415,202112201345,4.7
3416,202112201400,4.3
3417,202112201415,3.25
3418,202112201430,1.65
3419,202112201445,0.95
3420,202112201500,0.55
3421,202112201515,0.1
3422,202112201530,0.0
3423,202112201545,0.0
3424,202112201600,0.0
3425,202112201615,0.0
3426,202112201630,0.0
3427,202112201645,0.0
3428,202112201700,0.0
3429,202112201715,0.0
3430,202112201730,0.0
3431,202112201745,0.0
3432,202112201800,0.0
3433,202112201815,0.0
3434,202112201830,0.0
3435,202112201845,0.0
3436,202112201900,0.0
3437,202112201915,0.0
3438,202112201930,0.0
3439,202112201945,0.0
3440,202112202000,0.0
3441,202112202015,0.0
3442,202112202030,0.0
3443,202112202045,0.0
3444,202112202100,0.0
3445,202112202115,0.0
3446,202112202130,0.0
3447,202112202145,0.0
3448,202112202200,0.0
3449,202112202215,0.0
3450,202112202230,0.0
3451,202112202245,0.0
3452,202112202300,0.0
3453,202112202315,0.0
3454,202112202330,0.0
3455,202112202345,0.0
3456,202112210000,0.0
3457,202112210015,0.0
3458,202112210030,0.0
3459,202112210045,0.0
3460,202112210100,0.0
3461,202112210115,0.0
3462,202112210130,0.0
3463,202112210145,0.0
3464,202112210200,0.0
3465,202112210215,0.0
3466,202112210230,0.0
3467,202112210245,0.0
3468,202112210300,0.0
3469,202112210315,0.0
3470,202112210330,0.0
3471,202112210345,0.0
3472,202112210400,0.0
3473,202112210415,0.0
3474,202112210430,0.0
3475,202112210445,0.0
3476,202112210500,0.0
3477,202112210515,0.0
3478,202112210530,0.0
3479,202112210545,0.0
3480,202112210600,0.0
3481,202112210615,0.0
3482,202112210630,0.0
3483,202112210645,0.0
3484,202112210700,0.0
3485,202112210715,0.1
3486,202112210730,0.4
3487,202112210745,0.75
3488,202112210800,1.75
3489,202112210815,3.8
3490,202112210830,3.5
3491,202112210845,2.5
3492,202112210900,3.5
3493,202112210915,5.15
3494,202112210930,5.55
3495,202112210945,9.85
3496,202112211000,11.45
3497,202112211015,8.35
3498,202112211030,5.449999999999999
3499,202112211045,10.65
3500,202112211100,14.85
3501,202112211115,13.850000000000001
3502,202112211130,13.25
3503,202112211145,8.55
3504,202112211200,13.05
3505,202112211215,16.15
3506,202112211230,15.45
3507,202112211245,13.5
3508,202112211300,9.5
3509,202112211315,10.55
3510,202112211330,5.95
3511,202112211345,4.1
3512,202112211400,3.3
3513,202112211415,4.1
3514,202112211430,2.6
3515,202112211445,1.6
3516,202112211500,0.6
3517,202112211515,0.1
3518,202112211530,0.0
3519,202112211545,0.0
3520,202112211600,0.0
3521,202112211615,0.0
3522,202112211630,0.0
3523,202112211645,0.0
3524,202112211700,0.0
3525,202112211715,0.0
3526,202112211730,0.0
3527,202112211745,0.0
3528,202112211800,0.0
3529,202112211815,0.0
3530,202112211830,0.0
3531,202112211845,0.0
3532,202112211900,0.0
3533,202112211915,0.0
3534,202112211930,0.0
3535,202112211945,0.0
3536,202112212000,0.0
3537,202112212015,0.0
3538,202112212030,0.0
3539,202112212045,0.0
3540,202112212100,0.0
3541,202112212115,0.0
3542,202112212130,0.0
3543,202112212145,0.0
3544,202112212200,0.0
3545,202112212215,0.0
3546,202112212230,0.0
3547,202112212245,0.0
3548,202112212300,0.0
3549,202112212315,0.0
3550,202112212330,0.0
3551,202112212345,0.0
3552,202112220000,0.0
3553,202112220015,0.0
3554,202112220030,0.0
3555,202112220045,0.0
3556,202112220100,0.0
3557,202112220115,0.0
3558,202112220130,0.0
3559,202112220145,0.0
3560,202112220200,0.0
3561,202112220215,0.0
3562,202112220230,0.0
3563,202112220245,0.0
3564,202112220300,0.0
3565,202112220315,0.0
3566,202112220330,0.0
3567,202112220345,0.0
3568,202112220400,0.0
3569,202112220415,0.0
3570,202112220430,0.0
3571,202112220445,0.0
3572,202112220500,0.0
3573,202112220515,0.0
3574,202112220530,0.0
3575,202112220545,0.0
3576,202112220600,0.0
3577,202112220615,0.0
3578,202112220630,0.0
3579,202112220645,0.0
3580,202112220700,0.0
3581,202112220715,0.0
3582,202112220730,0.1
3583,202112220745,0.6
3584,202112220800,1.3
3585,202112220815,2.5
3586,202112220830,3.3
3587,202112220845,4.0
3588,202112220900,5.1
3589,202112220915,5.2
3590,202112220930,5.2
3591,202112220945,6.5
3592,202112221000,5.9
3593,202112221015,6.449999999999999
3594,202112221030,5.85
3595,202112221045,5.1
3596,202112221100,5.2
3597,202112221115,5.35
3598,202112221130,5.550000000000001
3599,202112221145,6.15
3600,202112221200,6.85
3601,202112221215,6.2
3602,202112221230,5.9
3603,202112221245,4.55
3604,202112221300,4.15
3605,202112221315,3.4
3606,202112221330,3.1
3607,202112221345,2.85
3608,202112221400,2.25
3609,202112221415,1.65
3610,202112221430,0.95
3611,202112221445,0.35
3612,202112221500,0.15000000000000002
3613,202112221515,0.0
3614,202112221530,0.0
3615,202112221545,0.0
3616,202112221600,0.0
3617,202112221615,0.0
3618,202112221630,0.0
3619,202112221645,0.0
3620,202112221700,0.0
3621,202112221715,0.0
3622,202112221730,0.0
3623,202112221745,0.0
3624,202112221800,0.0
3625,202112221815,0.0
3626,202112221830,0.0
3627,202112221845,0.0
3628,202112221900,0.0
3629,202112221915,0.0
3630,202112221930,0.0
3631,202112221945,0.0
3632,202112222000,0.0
3633,202112222015,0.0
3634,202112222030,0.0
3635,202112222045,0.0
3636,202112222100,0.0
3637,202112222115,0.0
3638,202112222130,0.0
3639,202112222145,0.0
3640,202112222200,0.0
3641,202112222215,0.0
3642,202112222230,0.0
3643,202112222245,0.0
3644,202112222300,0.0
3645,202112222315,0.0
3646,202112222330,0.0
3647,202112222345,0.0
3648,202112230000,0.0
3649,202112230015,0.0
3650,202112230030,0.0
3651,202112230045,0.0
3652,202112230100,0.0
3653,202112230115,0.0
3654,202112230130,0.0
3655,202112230145,0.0
3656,202112230200,0.0
3657,202112230215,0.0
3658,202112230230,0.0
3659,202112230245,0.0
3660,202112230300,0.0
3661,202112230315,0.0
3662,202112230330,0.0
3663,202112230345,0.0
3664,202112230400,0.0
3665,202112230415,0.0
3666,202112230430,0.0
3667,202112230445,0.0
3668,202112230500,0.0
3669,202112230515,0.0
3670,202112230530,0.0
3671,202112230545,0.0
3672,202112230600,0.0
3673,202112230615,0.0
3674,202112230630,0.0
3675,202112230645,0.0
3676,202112230700,0.0
3677,202112230715,0.05
3678,202112230730,0.15000000000000002
3679,202112230745,0.35
3680,202112230800,0.65
3681,202112230815,1.2
3682,202112230830,2.3
3683,202112230845,3.1
3684,202112230900,4.5
3685,202112230915,4.75
3686,202112230930,3.25
3687,202112230945,3.15
3688,202112231000,3.25
3689,202112231015,2.8499999999999996
3690,202112231030,2.8499999999999996
3691,202112231045,3.1500000000000004
3692,202112231100,3.1500000000000004
3693,202112231115,3.3000000000000003
3694,202112231130,3.4
3695,202112231145,3.85
3696,202112231200,3.65
3697,202112231215,3.05
3698,202112231230,2.75
3699,202112231245,2.05
3700,202112231300,1.9500000000000002
3701,202112231315,1.5
3702,202112231330,1.3
3703,202112231345,0.7
3704,202112231400,0.6000000000000001
3705,202112231415,0.44999999999999996
3706,202112231430,0.35
3707,202112231445,0.15000000000000002
3708,202112231500,0.05
3709,202112231515,0.0
3710,202112231530,0.0
3711,202112231545,0.0
3712,202112231600,0.0
3713,202112231615,0.0
3714,202112231630,0.0
3715,202112231645,0.0
3716,202112231700,0.0
3717,202112231715,0.0
3718,202112231730,0.0
3719,202112231745,0.0
3720,202112231800,0.0
3721,202112231815,0.0
3722,202112231830,0.0
3723,202112231845,0.0
3724,202112231900,0.0
3725,202112231915,0.0
3726,202112231930,0.0
3727,202112231945,0.0
3728,202112232000,0.0
3729,202112232015,0.0
3730,202112232030,0.0
3731,202112232045,0.0
3732,202112232100,0.0
3733,202112232115,0.0
3734,202112232130,0.0
3735,202112232145,0.0
3736,202112232200,0.0
3737,202112232215,0.0
3738,202112232230,0.0
3739,202112232245,0.0
3740,202112232300,0.0
3741,202112232315,0.0
3742,202112232330,0.0
3743,202112232345,0.0
3744,202112240000,0.0
3745,202112240015,0.0
3746,202112240030,0.0
3747,202112240045,0.0
3748,202112240100,0.0
3749,202112240115,0.0
3750,202112240130,0.0
3751,202112240145,0.0
3752,202112240200,0.0
3753,202112240215,0.0
3754,202112240230,0.0
3755,202112240245,0.0
3756,202112240300,0.0
3757,202112240315,0.0
3758,202112240330,0.0
3759,202112240345,0.0
3760,202112240400,0.0
3761,202112240415,0.0
3762,202112240430,0.0
3763,202112240445,0.0
3764,202112240500,0.0
3765,202112240515,0.0
3766,202112240530,0.0
3767,202112240545,0.0
3768,202112240600,0.0
3769,202112240615,0.0
3770,202112240630,0.0
3771,202112240645,0.0
3772,202112240700,0.0
3773,202112240715,0.0
3774,202112240730,0.1
3775,202112240745,0.25
3776,202112240800,0.55
3777,202112240815,0.75
3778,202112240830,0.85
3779,202112240845,1.3
3780,202112240900,1.8
3781,202112240915,2.35
3782,202112240930,2.65
3783,202112240945,3.05
3784,202112241000,4.05
3785,202112241015,6.550000000000001
3786,202112241030,8.85
3787,202112241045,7.85
3788,202112241100,4.050000000000001
3789,202112241115,2.05
3790,202112241130,1.75
3791,202112241145,2.3
3792,202112241200,3.4
3793,202112241215,6.95
3794,202112241230,3.65
3795,202112241245,3.25
3796,202112241300,3.55
3797,202112241315,3.4
3798,202112241330,1.9
3799,202112241345,2.15
3800,202112241400,1.75
3801,202112241415,0.75
3802,202112241430,0.35
3803,202112241445,0.1
3804,202112241500,0.0
3805,202112241515,0.0
3806,202112241530,0.0
3807,202112241545,0.0
3808,202112241600,0.0
3809,202112241615,0.0
3810,202112241630,0.0
3811,202112241645,0.0
3812,202112241700,0.0
3813,202112241715,0.0
3814,202112241730,0.0
3815,202112241745,0.0
3816,202112241800,0.0
3817,202112241815,0.0
3818,202112241830,0.0
3819,202112241845,0.0
3820,202112241900,0.0
3821,202112241915,0.0
3822,202112241930,0.0
3823,202112241945,0.0
3824,202112242000,0.0
3825,202112242015,0.0
3826,202112242030,0.0
3827,202112242045,0.0
3828,202112242100,0.0
3829,202112242115,0.0
3830,202112242130,0.0
3831,202112242145,0.0
3832,202112242200,0.0
3833,202112242215,0.0
3834,202112242230,0.0
3835,202112242245,0.0
3836,202112242300,0.0
3837,202112242315,0.0
3838,202112242330,0.0
3839,202112242345,0.0
3840,202112250000,0.0
3841,202112250015,0.0
3842,202112250030,0.0
3843,202112250045,0.0
3844,202112250100,0.0
3845,202112250115,0.0
3846,202112250130,0.0
3847,202112250145,0.0
3848,202112250200,0.0
3849,202112250215,0.0
3850,202112250230,0.0
3851,202112250245,0.0
3852,202112250300,0.0
3853,202112250315,0.0
3854,202112250330,0.0
3855,202112250345,0.0
3856,202112250400,0.0
3857,202112250415,0.0
3858,202112250430,0.0
3859,202112250445,0.0
3860,202112250500,0.0
3861,202112250515,0.0
3862,202112250530,0.0
3863,202112250545,0.0
3864,202112250600,0.0
3865,202112250615,0.0
3866,202112250630,0.0
3867,202112250645,0.0
3868,202112250700,0.0
3869,202112250715,0.05
3870,202112250730,0.25
3871,202112250745,0.8500000000000001
3872,202112250800,1.95
3873,202112250815,3.7
3874,202112250830,5.3
3875,202112250845,7.3
3876,202112250900,8.8
3877,202112250915,10.7
3878,202112250930,12.0
3879,202112250945,13.5
3880,202112251000,14.600000000000001
3881,202112251015,15.65
3882,202112251030,16.45
3883,202112251045,17.25
3884,202112251100,17.65
3885,202112251115,17.9
3886,202112251130,17.9
3887,202112251145,17.45
3888,202112251200,16.95
3889,202112251215,16.15
3890,202112251230,15.25
3891,202112251245,14.35
3892,202112251300,13.35
3893,202112251315,12.2
3894,202112251330,12.899999999999999
3895,202112251345,8.35
3896,202112251400,6.35
3897,202112251415,4.8
3898,202112251430,3.4
3899,202112251445,1.5
3900,202112251500,0.6
3901,202112251515,0.2
3902,202112251530,0.0
3903,202112251545,0.0
3904,202112251600,0.0
3905,202112251615,0.0
3906,202112251630,0.0
3907,202112251645,0.0
3908,202112251700,0.0
3909,202112251715,0.0
3910,202112251730,0.0
3911,202112251745,0.0
3912,202112251800,0.0
3913,202112251815,0.0
3914,202112251830,0.0
3915,202112251845,0.0
3916,202112251900,0.0
3917,202112251915,0.0
3918,202112251930,0.0
3919,202112251945,0.0
3920,202112252000,0.0
3921,202112252015,0.0
3922,202112252030,0.0
3923,202112252045,0.0
3924,202112252100,0.0
3925,202112252115,0.0
3926,202112252130,0.0
3927,202112252145,0.0
3928,202112252200,0.0
3929,202112252215,0.0
3930,202112252230,0.0
3931,202112252245,0.0
3932,202112252300,0.0
3933,202112252315,0.0
3934,202112252330,0.0
3935,202112252345,0.0
3936,202112260000,0.0
3937,202112260015,0.0
3938,202112260030,0.0
3939,202112260045,0.0
3940,202112260100,0.0
3941,202112260115,0.0
3942,202112260130,0.0
3943,202112260145,0.0
3944,202112260200,0.0
3945,202112260215,0.0
3946,202112260230,0.0
3947,202112260245,0.0
3948,202112260300,0.0
3949,202112260315,0.0
3950,202112260330,0.0
3951,202112260345,0.0
3952,202112260400,0.0
3953,202112260415,0.0
3954,202112260430,0.0
3955,202112260445,0.0
3956,202112260500,0.0
3957,202112260515,0.0
3958,202112260530,0.0
3959,202112260545,0.0
3960,202112260600,0.0
3961,202112260615,0.0
3962,202112260630,0.0
3963,202112260645,0.0
3964,202112260700,0.0
3965,202112260715,0.05
3966,202112260730,0.25
3967,202112260745,0.8
3968,202112260800,1.7000000000000002
3969,202112260815,2.8
3970,202112260830,5.1
3971,202112260845,7.15
3972,202112260900,8.85
3973,202112260915,10.7
3974,202112260930,12.100000000000001
3975,202112260945,13.65
3976,202112261000,14.65
3977,202112261015,15.8
3978,202112261030,16.6
3979,202112261045,17.4
3980,202112261100,17.9
3981,202112261115,18.05
3982,202112261130,18.15
3983,202112261145,17.75
3984,202112261200,17.35
3985,202112261215,16.45
3986,202112261230,15.65
3987,202112261245,14.450000000000001
3988,202112261300,13.35
3989,202112261315,11.8
3990,202112261330,10.4
3991,202112261345,8.3
3992,202112261400,6.6
3993,202112261415,4.55
3994,202112261430,3.05
3995,202112261445,1.4000000000000001
3996,202112261500,0.6
3997,202112261515,0.1
3998,202112261530,0.0
3999,202112261545,0.0
4000,202112261600,0.0
4001,202112261615,0.0
4002,202112261630,0.0
4003,202112261645,0.0
4004,202112261700,0.0
4005,202112261715,0.0
4006,202112261730,0.0
4007,202112261745,0.0
4008,202112261800,0.0
4009,202112261815,0.0
4010,202112261830,0.0
4011,202112261845,0.0
4012,202112261900,0.0
4013,202112261915,0.0
4014,202112261930,0.0
4015,202112261945,0.0
4016,202112262000,0.0
4017,202112262015,0.0
4018,202112262030,0.0
4019,202112262045,0.0
4020,202112262100,0.0
4021,202112262115,0.0
4022,202112262130,0.0
4023,202112262145,0.0
4024,202112262200,0.0
4025,202112262215,0.0
4026,202112262230,0.0
4027,202112262245,0.0
4028,202112262300,0.0
4029,202112262315,0.0
4030,202112262330,0.0
4031,202112262345,0.0
4032,202112270000,0.0
4033,202112270015,0.0
4034,202112270030,0.0
4035,202112270045,0.0
4036,202112270100,0.0
4037,202112270115,0.0
4038,202112270130,0.0
4039,202112270145,0.0
4040,202112270200,0.0
4041,202112270215,0.0
4042,202112270230,0.0
4043,202112270245,0.0
4044,202112270300,0.0
4045,202112270315,0.0
4046,202112270330,0.0
4047,202112270345,0.0
4048,202112270400,0.0
4049,202112270415,0.0
4050,202112270430,0.0
4051,202112270445,0.0
4052,202112270500,0.0
4053,202112270515,0.0
4054,202112270530,0.0
4055,202112270545,0.0
4056,202112270600,0.0
4057,202112270615,0.0
4058,202112270630,0.0
4059,202112270645,0.0
4060,202112270700,0.0
4061,202112270715,0.05
4062,202112270730,0.35
4063,202112270745,0.8
4064,202112270800,1.7000000000000002
4065,202112270815,3.2
4066,202112270830,4.7
4067,202112270845,5.5
4068,202112270900,5.1
4069,202112270915,6.3
4070,202112270930,12.5
4071,202112270945,9.55
4072,202112271000,7.8500000000000005
4073,202112271015,4.8
4074,202112271030,5.2
4075,202112271045,6.35
4076,202112271100,5.75
4077,202112271115,6.550000000000001
4078,202112271130,6.550000000000001
4079,202112271145,6.95
4080,202112271200,5.75
4081,202112271215,5.4
4082,202112271230,4.6
4083,202112271245,4.550000000000001
4084,202112271300,3.85
4085,202112271315,2.95
4086,202112271330,2.55
4087,202112271345,2.6
4088,202112271400,2.1
4089,202112271415,1.25
4090,202112271430,0.95
4091,202112271445,0.65
4092,202112271500,0.35
4093,202112271515,0.15000000000000002
4094,202112271530,0.05
4095,202112271545,0.0
4096,202112271600,0.0
4097,202112271615,0.0
4098,202112271630,0.0
4099,202112271645,0.0
4100,202112271700,0.0
4101,202112271715,0.0
4102,202112271730,0.0
4103,202112271745,0.0
4104,202112271800,0.0
4105,202112271815,0.0
4106,202112271830,0.0
4107,202112271845,0.0
4108,202112271900,0.0
4109,202112271915,0.0
4110,202112271930,0.0
4111,202112271945,0.0
4112,202112272000,0.0
4113,202112272015,0.0
4114,202112272030,0.0
4115,202112272045,0.0
4116,202112272100,0.0
4117,202112272115,0.0
4118,202112272130,0.0
4119,202112272145,0.0
4120,202112272200,0.0
4121,202112272215,0.0
4122,202112272230,0.0
4123,202112272245,0.0
4124,202112272300,0.0
4125,202112272315,0.0
4126,202112272330,0.0
4127,202112272345,0.0
4128,202112280000,0.0
4129,202112280015,0.0
4130,202112280030,0.0
4131,202112280045,0.0
4132,202112280100,0.0
4133,202112280115,0.0
4134,202112280130,0.0
4135,202112280145,0.0
4136,202112280200,0.0
4137,202112280215,0.0
4138,202112280230,0.0
4139,202112280245,0.0
4140,202112280300,0.0
4141,202112280315,0.0
4142,202112280330,0.0
4143,202112280345,0.0
4144,202112280400,0.0
4145,202112280415,0.0
4146,202112280430,0.0
4147,202112280445,0.0
4148,202112280500,0.0
4149,202112280515,0.0
4150,202112280530,0.0
4151,202112280545,0.0
4152,202112280600,0.0
4153,202112280615,0.0
4154,202112280630,0.0
4155,202112280645,0.0
4156,202112280700,0.0
4157,202112280715,0.05
4158,202112280730,0.15000000000000002
4159,202112280745,0.35
4160,202112280800,0.65
4161,202112280815,1.4
4162,202112280830,2.4
4163,202112280845,4.35
4164,202112280900,6.050000000000001
4165,202112280915,5.6499999999999995
4166,202112280930,4.95
4167,202112280945,7.25
